catchment_id,best_kge,CalChanMan1,CalChanMan3,GwLoss,GwPercValue,UpperZoneTimeConstant,LowerZoneTimeConstant,LZThreshold,PowerPrefFlow,SnowMeltCoef,b_Xinanjiang,TransSub
3109.0,0.6252880808325985,4.4510431964181825,4.761272503840973,0.08565345206787878,0.9771210220000615,2.7778086135506603,564.8154940274898,22.975032879209632,1.462935983748221,4.401129512394926,2.75351993153977,0.039758494341008865
3124.0,0.5844241083644639,4.4510431964181825,4.761272503840973,0.08565345206787878,0.9771210220000615,2.7778086135506603,564.8154940274898,22.975032879209632,1.462935983748221,4.401129512394926,2.75351993153977,0.039758494341008865
3151.0,0.5509453063456723,3.377420593060477,0.6125483985020013,0.27502931836911926,0.4541893689161573,29.46148385441886,506.9226463218088,26.765387031145362,1.1520412447206212,4.187687278741082,0.15868812499597104,0.0327956962205405
3153.0,0.5271631455422691,3.377420593060477,0.6125483985020013,0.27502931836911926,0.4541893689161573,29.46148385441886,506.9226463218088,26.765387031145362,1.1520412447206212,4.187687278741082,0.15868812499597104,0.0327956962205405
3160.0,0.5704444621349725,1.6189535026412853,1.3559400879836518,0.4486135478331319,0.8495444632704643,11.149020335230949,212.36644903864934,27.697967978280385,3.823480587900927,5.945396419047322,2.756123309124742,0.007588249428732185
3166.0,0.5320382569457497,4.4510431964181825,4.761272503840973,0.08565345206787878,0.9771210220000615,2.7778086135506603,564.8154940274898,22.975032879209632,1.462935983748221,4.401129512394926,2.75351993153977,0.039758494341008865
3180.0,0.5450377148903103,3.377420593060477,0.6125483985020013,0.27502931836911926,0.4541893689161573,29.46148385441886,506.9226463218088,26.765387031145362,1.1520412447206212,4.187687278741082,0.15868812499597104,0.0327956962205405
3184.0,0.5567907448549102,1.6189535026412853,1.3559400879836518,0.4486135478331319,0.8495444632704643,11.149020335230949,212.36644903864934,27.697967978280385,3.823480587900927,5.945396419047322,2.756123309124742,0.007588249428732185
3204.0,0.5372720764229187,1.6189535026412853,1.3559400879836518,0.4486135478331319,0.8495444632704643,11.149020335230949,212.36644903864934,27.697967978280385,3.823480587900927,5.945396419047322,2.756123309124742,0.007588249428732185
3258.0,0.5157632998471946,4.4510431964181825,4.761272503840973,0.08565345206787878,0.9771210220000615,2.7778086135506603,564.8154940274898,22.975032879209632,1.462935983748221,4.401129512394926,2.75351993153977,0.039758494341008865
3321.0,0.5144762099649031,3.377420593060477,0.6125483985020013,0.27502931836911926,0.4541893689161573,29.46148385441886,506.9226463218088,26.765387031145362,1.1520412447206212,4.187687278741082,0.15868812499597104,0.0327956962205405
3355.0,0.3339938277985336,3.377420593060477,0.6125483985020013,0.27502931836911926,0.4541893689161573,29.46148385441886,506.9226463218088,26.765387031145362,1.1520412447206212,4.187687278741082,0.15868812499597104,0.0327956962205405
4016.0,0.5478150256907499,3.377420593060477,0.6125483985020013,0.27502931836911926,0.4541893689161573,29.46148385441886,506.9226463218088,26.765387031145362,1.1520412447206212,4.187687278741082,0.15868812499597104,0.0327956962205405
4122.0,0.4451921841911713,4.4510431964181825,4.761272503840973,0.08565345206787878,0.9771210220000615,2.7778086135506603,564.8154940274898,22.975032879209632,1.462935983748221,4.401129512394926,2.75351993153977,0.039758494341008865
4216.0,0.46437230129317314,4.4510431964181825,4.761272503840973,0.08565345206787878,0.9771210220000615,2.7778086135506603,564.8154940274898,22.975032879209632,1.462935983748221,4.401129512394926,2.75351993153977,0.039758494341008865
4318.0,0.43299084617532,4.4510431964181825,4.761272503840973,0.08565345206787878,0.9771210220000615,2.7778086135506603,564.8154940274898,22.975032879209632,1.462935983748221,4.401129512394926,2.75351993153977,0.039758494341008865
4324.0,0.35557664975794606,3.377420593060477,0.6125483985020013,0.27502931836911926,0.4541893689161573,29.46148385441886,506.9226463218088,26.765387031145362,1.1520412447206212,4.187687278741082,0.15868812499597104,0.0327956962205405
4416.0,0.5911696495376371,4.4510431964181825,4.761272503840973,0.08565345206787878,0.9771210220000615,2.7778086135506603,564.8154940274898,22.975032879209632,1.462935983748221,4.401129512394926,2.75351993153977,0.039758494341008865
4458.0,0.4203824117525964,3.377420593060477,0.6125483985020013,0.27502931836911926,0.4541893689161573,29.46148385441886,506.9226463218088,26.765387031145362,1.1520412447206212,4.187687278741082,0.15868812499597104,0.0327956962205405
4528.0,0.5326857283534557,3.377420593060477,0.6125483985020013,0.27502931836911926,0.4541893689161573,29.46148385441886,506.9226463218088,26.765387031145362,1.1520412447206212,4.187687278741082,0.15868812499597104,0.0327956962205405
4538.0,0.4831066537301102,4.4510431964181825,4.761272503840973,0.08565345206787878,0.9771210220000615,2.7778086135506603,564.8154940274898,22.975032879209632,1.462935983748221,4.401129512394926,2.75351993153977,0.039758494341008865
5219.0,0.5057717891178032,4.4510431964181825,4.761272503840973,0.08565345206787878,0.9771210220000615,2.7778086135506603,564.8154940274898,22.975032879209632,1.462935983748221,4.401129512394926,2.75351993153977,0.039758494341008865
